Date,Open,High,Low,Close,Volume
2022-01-26,32.3877,32.4353,31.0376,31.3704,3111910
2022-01-27,31.3941,31.3941,30.5622,30.7952,4579807
2022-01-28,30.7572,31.1564,30.4244,31.1184,2359380
2022-01-31,31.4322,32.7062,31.4322,32.6254,3564553
2022-02-01,32.3307,32.6682,32.0406,32.6492,3073530
2022-02-02,33.3527,33.3527,32.7585,33.1245,2311843
2022-02-03,32.573,33.0056,32.4448,32.6682,2243374
2022-02-04,32.692,33.077,32.3924,32.7395,1435323
2022-02-07,31.8268,32.2356,31.475,32.0311,2353698
2022-02-08,31.7982,32.2261,31.7364,32.0264,4093342
2022-02-09,32.4494,33.2148,32.4114,33.0248,3496866
2022-02-10,32.768,33.077,32.0716,32.1214,4893902
2022-02-11,32.3258,32.5446,31.3656,31.6462,4170369
2022-02-14,31.1422,31.6364,31.1422,31.3466,2736484
2022-02-15,32.5493,32.8583,32.3687,32.4828,2164002
2022-02-16,32.169,32.3211,31.8648,32.0977,2018981
2022-02-17,31.7554,31.9622,31.185,31.356,3039376
2022-02-18,31.7126,31.9408,31.4132,31.8268,2641983
2022-02-22,31.6128,32.421,31.5606,31.9789,3008395
2022-02-23,31.9028,32.0217,31.2753,31.3846,1721172
2022-02-24,29.4879,30.9188,29.4854,30.7904,4483282
2022-02-25,31.0613,31.7744,30.9948,31.6223,2067837
2022-02-28,30.6288,30.8094,29.4047,29.5544,8372329
2022-03-01,29.4689,29.6922,28.5228,28.6987,7669436
2022-03-02,28.5514,29.1884,27.9952,29.1076,7106861
2022-03-03,29.1884,29.3832,28.1306,28.2898,3013574
2022-03-04,27.9144,27.9667,27.1204,27.2108,10639199
2022-03-07,26.4644,26.6642,25.8749,25.8987,9064661
2022-03-08,26.2267,26.645,25.7894,26.2648,6215748
2022-03-09,27.4104,28.3755,27.4104,28.095,6156636
2022-03-10,27.5104,27.7147,27.2108,27.2536,5880547
2022-03-11,27.8953,28.2804,26.9969,27.0349,5318499
2022-03-14,28.0047,28.7416,27.7052,28.1235,4212865
2022-03-15,28.114,28.6584,27.8763,28.5751,5761899
2022-03-16,28.8698,29.388,28.7748,29.3025,3027893
2022-03-17,29.1504,29.5022,28.732,29.4118,2958020
2022-03-18,29.079,29.9347,29.0126,29.8919,3877528
2022-03-21,29.7874,30.0298,29.1552,29.4023,5558908
2022-03-22,29.9014,30.2152,29.6566,29.6922,5314553
2022-03-23,29.1408,29.3168,28.7082,28.7082,3451137
2022-03-24,28.7653,28.9126,28.5086,28.9032,2869266
2022-03-25,28.7938,28.9554,28.5466,28.656,2696432
2022-03-28,28.461,28.7986,28.3422,28.6512,2784885
2022-03-29,29.1456,29.6067,28.9364,29.388,5044723
2022-03-30,29.2359,29.4927,29.0814,29.1076,3401355
2022-03-31,29.2121,29.3976,29.0054,29.1552,4097648
2022-04-01,29.9252,30.0702,29.5734,29.911,4179206
2022-04-04,32.7965,33.5999,32.093,32.169,8414752
2022-04-05,31.7506,31.8695,30.7476,30.7808,5051521
2022-04-06,29.9966,30.1677,29.7422,29.8966,4009350
2022-04-07,29.5448,30.044,29.5164,29.7826,3601038
2022-04-08,29.9394,30.2319,29.6852,30.006,4777905
2022-04-11,29.5782,29.716,29.3168,29.4736,3745970
2022-04-12,29.602,29.6566,28.6892,28.713,4560143
2022-04-13,28.3375,28.7463,28.2898,28.4277,4188531
2022-04-14,28.2756,28.4515,27.9096,28.0047,3024824
2022-04-18,26.7449,26.9588,25.528,25.7894,10875790
2022-04-19,25.2142,26.0081,25.1476,25.9415,8517653
2022-04-20,26.2932,26.7116,26.0081,26.55,6854220
2022-04-21,26.8733,27.0824,26.2172,26.3551,5950064
2022-04-22,26.4835,26.8875,26.1127,26.1888,9399809
2022-04-25,26.1983,26.8068,26.1935,26.7354,8063751
2022-04-26,26.5024,26.9066,26.3218,26.4169,5939351
2022-04-27,26.3742,26.897,26.2886,26.6642,3334182
2022-04-28,26.4978,26.8804,26.3004,26.7449,6526289
2022-04-29,26.7354,26.8068,26.1745,26.2458,2375885
2022-05-02,26.4454,26.7306,26.1127,26.3979,6559498
2022-05-03,26.455,26.645,26.2742,26.569,2355840
2022-05-04,26.1032,26.3266,25.3616,26.2648,5483956
2022-05-05,25.8037,25.8892,25.2237,25.3853,3945054
2022-05-06,25.1572,25.1619,24.2968,24.7388,6230002
2022-05-09,24.6057,24.6295,24.059,24.1018,5290294
2022-05-10,24.7531,25.6896,24.7246,25.5422,9591823
2022-05-11,25.6152,26.0472,25.3824,25.6104,5500880
2022-05-12,25.0056,25.4903,24.7463,25.3464,5058839
2022-05-13,24.9095,25.5916,24.9095,25.4999,4716596
2022-05-16,25.5456,25.6872,25.3584,25.4424,2226960
2022-05-17,25.9656,26.2776,25.8552,26.1336,6625655
2022-05-18,25.8024,25.9656,25.3079,25.3944,5035321
2022-05-19,25.2792,25.6368,24.9623,25.2695,3955481
2022-05-20,25.7208,25.8312,25.3799,25.8264,2508963
2022-05-23,25.4999,25.8936,25.404,25.7496,2537402
2022-05-24,25.7592,26.0856,25.7064,26.0424,4627996
2022-05-25,26.0904,27.2521,26.0592,27.0505,12788005
2022-05-26,27.0793,27.497,26.9881,27.305,3662410
2022-05-27,27.5018,28.3754,27.5018,28.2938,4887399
2022-05-31,27.6938,28.0154,27.2737,27.6362,4662716
2022-06-01,27.9146,28.1546,27.6842,27.9914,2800042
2022-06-02,27.8522,28.313,27.761,28.2794,9330396
2022-06-03,27.8426,28.1018,27.6266,28.0058,5209861
2022-06-06,28.2362,28.2458,27.8114,27.9914,3284289
2022-06-07,27.5306,28.049,27.5306,28.049,3418354
2022-06-08,27.9242,28.2554,27.8282,28.169,3797131
2022-06-09,27.9194,28.1738,27.593,27.8426,4624030
2022-06-10,27.1465,27.3625,26.34,26.58,5377277
2022-06-13,25.9656,26.1072,25.1159,25.2743,4562169
2022-06-14,25.4088,25.62,25.1256,25.2935,4383752
2022-06-15,25.476,25.62,24.8328,25.3656,4365391
2022-06-16,24.6551,24.8615,24.5015,24.6216,2535369
2022-06-17,25.0151,25.764,24.8615,25.6728,4897811
2022-06-21,26.0328,26.8921,26.0328,26.8729,5250330
2022-06-22,26.268,27.0793,26.1672,26.7145,4968646
2022-06-23,26.7913,27.2185,26.6136,27.1561,3684294
2022-06-24,27.4826,27.7682,27.4058,27.7514,3619921
2022-06-27,27.6506,27.7898,27.2041,27.2857,4114191
2022-06-28,27.1753,27.2041,26.4144,26.4792,2229985
2022-06-29,26.6041,26.7336,26.1769,26.6713,3020228
2022-06-30,26.3448,26.5609,26.0232,26.3832,3351610
2022-07-01,26.2536,26.7145,25.7544,26.6473,2954247
2022-07-05,26.244,26.8056,26.0376,26.7913,3582693
2022-07-06,27.0313,27.5594,26.7768,27.425,2323109
2022-07-07,27.6794,28.7067,27.5594,28.5483,4618749
2022-07-08,27.7802,28.7258,27.7802,28.6874,3934058
2022-07-11,28.2698,28.5386,28.1258,28.4666,4185156
2022-07-12,28.0442,28.3706,27.9914,28.1642,3832088
2022-07-13,27.6122,27.6554,27.329,27.4826,2588668
2022-07-14,27.0841,27.5498,27.0841,27.3722,2479828
2022-07-15,27.641,27.953,27.2641,27.8426,2740992
2022-07-18,27.449,27.8426,26.8872,27.0553,4872205
2022-07-19,27.5638,28.1788,27.5202,27.6897,4801282
2022-07-20,27.7672,27.9754,27.3531,27.893,2763453
2022-07-21,28.0528,28.4596,27.871,28.2175,1882102
2022-07-22,28.3047,28.5516,28.1642,28.3822,1812612
2022-07-25,28.571,28.9148,28.3774,28.6436,2655582
2022-07-26,28.4645,28.8083,28.3144,28.3822,2032478
2022-07-27,28.663,29.1884,28.508,29.0311,2630791
2022-07-28,29.2442,30.1424,29.1812,30.0625,3544585
2022-07-29,30.1061,30.5613,30.0432,30.4112,3208239
2022-08-01,30.1546,30.847,30.1546,30.5468,2953749
2022-08-02,30.3386,30.6388,30.0528,30.0625,2066412
2022-08-03,30.169,30.6049,30.0092,30.5516,2386606
2022-08-04,30.203,30.7114,29.9076,30.232,2856315
2022-08-05,29.9996,30.663,29.6896,30.416,3878856
2022-08-08,31.1182,31.1763,30.508,30.542,1354506
2022-08-09,30.4644,30.6726,30.4112,30.542,1740530
2022-08-10,30.9196,31.7574,30.9148,31.6073,3055999
